# created from X330mm_Mean.dat file and invalid data removed,,,,
# coordinates converted to meters,,,,
# coordinate system updated to match global coordinate system,,,,
# all data is taken on the X = 330 mm plane,,,,
# link to original paper: https://doi.org/10.1016/j.jweia.2022.105049,,,,
# 2,3,,,
# Location across the tread, Location from wheel centre of rotation, Streamwise velocity, Cross-tread velocity, Vertical velocity
# m, m, m/s, m/s, m/s
# y, z, Vx, Vy, Vz
-0.23753,-0.079728,16.551,3.7635,1.4717
-0.23753,-0.082452,13.886,4.1909,1.3927
-0.23753,-0.085175,13.635,3.9878,1.4295
-0.23753,-0.087899,14.849,3.4483,1.5297
-0.23753,-0.090623,16.28,2.8553,1.6007
-0.23753,-0.093346,17.576,2.2828,1.551
-0.23753,-0.09607,19.002,1.6334,1.4449
-0.23753,-0.098794,20.346,0.98011,1.3902
-0.23753,-0.10152,21.533,0.36885,1.3358
-0.23753,-0.10424,22.338,-0.17264,1.1992
-0.23753,-0.10696,22.717,-0.63466,0.99501
-0.23753,-0.10969,23.011,-1.1198,0.77792
-0.23753,-0.11241,23.404,-1.6518,0.61215
-0.23753,-0.11514,23.371,-2.0669,0.49248
-0.23753,-0.11786,22.939,-2.3533,0.37107
-0.23753,-0.12058,22.588,-2.6112,0.16702
-0.23753,-0.12331,22.106,-2.7978,-0.088001
-0.23753,-0.12603,21.775,-2.9517,-0.21576
-0.23753,-0.12875,21.564,-3.0912,-0.16687
-0.23753,-0.13148,21.279,-3.2327,-0.1404
-0.23753,-0.1342,21.227,-3.4605,-0.27923
-0.23753,-0.13692,20.562,-3.4465,-0.37448
-0.23753,-0.13965,18.988,-3.1088,-0.076977
-0.23753,-0.14237,17.388,-2.7473,0.33013
-0.23753,-0.1451,15.993,-2.4685,0.54118
-0.23753,-0.14782,14.323,-2.1155,0.60394
-0.23753,-0.15054,12.164,-1.694,0.54422
-0.23753,-0.15327,9.8737,-1.2736,0.55673
-0.23753,-0.15599,7.6644,-0.80966,0.76306
-0.23753,-0.15871,5.8622,-0.45311,0.86881
-0.23558,0.0019813,26.599,-0.61671,2.9425
-0.23558,-0.00074236,27.002,-0.69318,3.0054
-0.23558,-0.003466,27.561,-0.74884,3.0862
-0.23558,-0.0061897,28.166,-0.77412,3.1701
-0.23558,-0.0089133,28.63,-0.8334,3.227
-0.23558,-0.011637,29.084,-0.9006,3.2457
-0.23558,-0.014361,29.336,-0.88791,3.2655
-0.23558,-0.017084,29.472,-0.83202,3.2511
-0.23558,-0.019808,29.629,-0.70206,3.2112
-0.23558,-0.022532,29.975,-0.57308,3.1756
-0.23558,-0.025255,30.386,-0.48161,3.1971
-0.23558,-0.027979,30.613,-0.41434,3.1736
-0.23558,-0.030703,30.555,-0.32084,3.0309
-0.23558,-0.033426,30.449,-0.20977,2.9227
-0.23558,-0.03615,30.341,-0.12028,2.9069
-0.23558,-0.038873,30.207,0.0077258,2.9058
-0.23558,-0.041597,29.889,0.14205,2.8723
-0.23558,-0.044321,29.553,0.27678,2.8499
-0.23558,-0.047044,29.317,0.41672,2.8494
-0.23558,-0.049768,29.274,0.5533,2.8154
-0.23558,-0.052492,29.261,0.64192,2.7297
-0.23558,-0.055215,29.242,0.76118,2.6307
-0.23558,-0.057939,29.162,0.85463,2.4772
-0.23558,-0.060663,28.661,1.0512,2.2877
-0.23558,-0.063386,27.702,1.3493,2.131
-0.23558,-0.06611,27.104,1.5741,2.0136
-0.23558,-0.068834,26.699,1.7278,1.8999
-0.23558,-0.071557,25.844,1.9203,1.6797
-0.23558,-0.074281,23.922,2.333,1.4508
-0.23558,-0.077005,20.62,2.9955,1.3312
-0.23558,-0.079728,16.425,3.8439,1.2072
-0.23558,-0.082452,13.67,4.2895,1.128
-0.23558,-0.085175,13.429,4.0909,1.1691
-0.23558,-0.087899,14.592,3.5484,1.2565
-0.23558,-0.090623,15.775,2.9883,1.331
-0.23558,-0.093346,16.945,2.4342,1.33
-0.23558,-0.09607,18.471,1.7555,1.2986
-0.23558,-0.098794,19.996,1.0452,1.2521
-0.23558,-0.10152,21.309,0.37871,1.1376
-0.23558,-0.10424,22.194,-0.16209,0.92948
-0.23558,-0.10696,22.614,-0.61833,0.68884
-0.23558,-0.10969,22.979,-1.1147,0.4858
-0.23558,-0.11241,23.425,-1.6686,0.3249
-0.23558,-0.11514,23.41,-2.0898,0.22947
-0.23558,-0.11786,22.972,-2.338,0.12171
-0.23558,-0.12058,22.613,-2.5702,-0.039465
-0.23558,-0.12331,22.141,-2.7445,-0.26863
-0.23558,-0.12603,21.773,-2.9118,-0.38456
-0.23558,-0.12875,21.5,-3.0701,-0.32019
-0.23558,-0.13148,21.211,-3.2166,-0.27378
-0.23558,-0.1342,21.147,-3.445,-0.40087
-0.23558,-0.13692,20.404,-3.4644,-0.48758
-0.23558,-0.13965,18.587,-3.2094,-0.2022
-0.23558,-0.14237,16.504,-3.0379,0.16784
-0.23558,-0.1451,14.586,-2.9861,0.35091
-0.23558,-0.14782,12.508,-2.8184,0.38798
-0.23558,-0.15054,10.134,-2.5023,0.31848
-0.23558,-0.15327,7.6572,-2.1997,0.31844
-0.23558,-0.15599,5.2186,-1.865,0.49522
-0.23558,-0.15871,3.497,-1.4579,0.62112
-0.23364,0.0019813,26.555,-0.56179,2.7634
-0.23364,-0.00074236,26.975,-0.66276,2.8222
-0.23364,-0.003466,27.514,-0.73638,2.8889
-0.23364,-0.0061897,28.092,-0.77655,2.9776
-0.23364,-0.0089133,28.628,-0.81533,3.0254
-0.23364,-0.011637,29.06,-0.83717,3.0377
-0.23364,-0.014361,29.393,-0.82275,3.0607
-0.23364,-0.017084,29.641,-0.7303,3.0783
-0.23364,-0.019808,29.815,-0.6403,3.0673
-0.23364,-0.022532,30.115,-0.53969,3.0728
-0.23364,-0.025255,30.514,-0.45768,3.0763
-0.23364,-0.027979,30.718,-0.39381,3.0519
-0.23364,-0.030703,30.7,-0.31689,2.913
-0.23364,-0.033426,30.626,-0.16454,2.7812
-0.23364,-0.03615,30.481,-0.067741,2.7262
-0.23364,-0.038873,30.328,0.036748,2.722
-0.23364,-0.041597,30.076,0.14844,2.6874
-0.23364,-0.044321,29.777,0.29389,2.6654
-0.23364,-0.047044,29.577,0.44324,2.6644
-0.23364,-0.049768,29.535,0.53442,2.6325
-0.23364,-0.052492,29.525,0.62586,2.5289
-0.23364,-0.055215,29.371,0.72667,2.3994
-0.23364,-0.057939,29.318,0.82086,2.2339
-0.23364,-0.060663,28.838,1.0373,2.0795
-0.23364,-0.063386,27.978,1.3274,1.948
-0.23364,-0.06611,27.323,1.5455,1.8376
-0.23364,-0.068834,26.811,1.7004,1.7224
-0.23364,-0.071557,25.936,1.9214,1.459
-0.23364,-0.074281,24.229,2.2686,1.2116
-0.23364,-0.077005,21.303,2.8357,1.1197
-0.23364,-0.079728,17.334,3.6296,1.0301
-0.23364,-0.082452,14.592,4.0691,0.95547
-0.23364,-0.085175,14.361,3.8697,0.98299
-0.23364,-0.087899,15.457,3.3508,1.0704
-0.23364,-0.090623,16.456,2.8598,1.1385
-0.23364,-0.093346,17.38,2.348,1.1649
-0.23364,-0.09607,18.803,1.6536,1.1785
-0.23364,-0.098794,20.226,0.92875,1.1255
-0.23364,-0.10152,21.503,0.27321,0.95602
-0.23364,-0.10424,22.246,-0.23696,0.67545
-0.23364,-0.10696,22.616,-0.6612,0.38755
-0.23364,-0.10969,23.011,-1.1323,0.19981
-0.23364,-0.11241,23.487,-1.6807,0.08095
-0.23364,-0.11514,23.422,-2.1083,0.00087127
-0.23364,-0.11786,22.991,-2.336,-0.063621
-0.23364,-0.12058,22.551,-2.5355,-0.2173
-0.23364,-0.12331,22.056,-2.7069,-0.41733
-0.23364,-0.12603,21.607,-2.8891,-0.50643
-0.23364,-0.12875,21.215,-3.0579,-0.4304
-0.23364,-0.13148,20.864,-3.1992,-0.3893
-0.23364,-0.1342,20.803,-3.3921,-0.49622
-0.23364,-0.13692,19.955,-3.4058,-0.55095
-0.23364,-0.13965,17.808,-3.2129,-0.27331
-0.23364,-0.14237,15.228,-3.1944,0.043369
-0.23364,-0.1451,12.76,-3.3533,0.16675
-0.23364,-0.14782,10.284,-3.3577,0.16211
-0.23364,-0.15054,7.6774,-3.1602,0.072183
-0.23364,-0.15327,5.0147,-2.9666,0.075713
-0.23364,-0.15599,2.378,-2.7448,0.24352
-0.23364,-0.15871,0.73205,-2.3036,0.38502
-0.23169,0.0019813,26.592,-0.46685,2.5678
-0.23169,-0.00074236,26.968,-0.56674,2.6657
-0.23169,-0.003466,27.517,-0.67839,2.7658
-0.23169,-0.0061897,28.109,-0.73609,2.8509
-0.23169,-0.0089133,28.637,-0.76012,2.843
-0.23169,-0.011637,29.066,-0.75146,2.8518
-0.23169,-0.014361,29.356,-0.72634,2.8714
-0.23169,-0.017084,29.639,-0.68081,2.9104
-0.23169,-0.019808,29.919,-0.62714,2.9299
-0.23169,-0.022532,30.303,-0.55846,2.9611
-0.23169,-0.025255,30.628,-0.4835,2.9831
-0.23169,-0.027979,30.764,-0.42785,2.9427
-0.23169,-0.030703,30.757,-0.30883,2.8123
-0.23169,-0.033426,30.701,-0.17021,2.6871
-0.23169,-0.03615,30.649,-0.038291,2.6195
-0.23169,-0.038873,30.564,0.03496,2.5968
-0.23169,-0.041597,30.384,0.16011,2.5669
-0.23169,-0.044321,30.204,0.30855,2.5372
-0.23169,-0.047044,29.956,0.45348,2.5026
-0.23169,-0.049768,29.847,0.56644,2.4402
-0.23169,-0.052492,29.761,0.62971,2.3062
-0.23169,-0.055215,29.49,0.726,2.1762
-0.23169,-0.057939,29.363,0.81092,2.0096
-0.23169,-0.060663,28.898,0.99792,1.8651
-0.23169,-0.063386,28.086,1.2858,1.7713
-0.23169,-0.06611,27.533,1.4733,1.7145
-0.23169,-0.068834,27.01,1.6471,1.5653
-0.23169,-0.071557,26.22,1.8537,1.2976
-0.23169,-0.074281,24.896,2.1004,1.0833
-0.23169,-0.077005,22.52,2.5331,1.0322
-0.23169,-0.079728,18.942,3.2077,0.99029
-0.23169,-0.082452,16.335,3.6175,0.93873
-0.23169,-0.085175,16.121,3.4427,0.98699
-0.23169,-0.087899,17.097,2.9743,1.0527
-0.23169,-0.090623,17.733,2.5652,1.0792
-0.23169,-0.093346,18.286,2.1233,1.0526
-0.23169,-0.09607,19.451,1.4646,1.0149
-0.23169,-0.098794,20.722,0.74308,0.94249
-0.23169,-0.10152,21.776,0.13365,0.73453
-0.23169,-0.10424,22.41,-0.34023,0.43255
-0.23169,-0.10696,22.665,-0.73494,0.14215
-0.23169,-0.10969,23.014,-1.1707,-0.037522
-0.23169,-0.11241,23.489,-1.7036,-0.13527
-0.23169,-0.11514,23.41,-2.1092,-0.21687
-0.23169,-0.11786,22.904,-2.3045,-0.26733
-0.23169,-0.12058,22.479,-2.4999,-0.37987
-0.23169,-0.12331,21.96,-2.6686,-0.57011
-0.23169,-0.12603,21.401,-2.8621,-0.64101
-0.23169,-0.12875,20.96,-3.0384,-0.56573
-0.23169,-0.13148,20.604,-3.1582,-0.51706
-0.23169,-0.1342,20.557,-3.334,-0.60386
-0.23169,-0.13692,19.722,-3.3311,-0.62505
-0.23169,-0.13965,17.494,-3.1469,-0.34573
-0.23169,-0.14237,14.823,-3.1485,-0.073858
-0.23169,-0.1451,12.242,-3.3551,0.0058677
-0.23169,-0.14782,9.7314,-3.3853,-0.023644
-0.23169,-0.15054,7.1416,-3.1984,-0.11228
-0.23169,-0.15327,4.4736,-3.0208,-0.078844
-0.23169,-0.15599,1.8124,-2.8211,0.11271
-0.23169,-0.15871,0.17135,-2.3867,0.26472
-0.22975,0.0019813,26.644,-0.41864,2.4051
-0.22975,-0.00074236,27.07,-0.50664,2.4813
-0.22975,-0.003466,27.709,-0.62497,2.616
-0.22975,-0.0061897,28.28,-0.67096,2.7086
-0.22975,-0.0089133,28.746,-0.68523,2.7187
-0.22975,-0.011637,29.1,-0.69696,2.6951
-0.22975,-0.014361,29.42,-0.70099,2.6933
-0.22975,-0.017084,29.642,-0.69026,2.6896
-0.22975,-0.019808,29.984,-0.63089,2.7158
-0.22975,-0.022532,30.373,-0.57897,2.7584
-0.22975,-0.025255,30.736,-0.52279,2.8025
-0.22975,-0.027979,30.892,-0.44159,2.7924
-0.22975,-0.030703,30.849,-0.30956,2.6979
-0.22975,-0.033426,30.869,-0.17497,2.5893
-0.22975,-0.03615,30.801,-0.072379,2.5204
-0.22975,-0.038873,30.77,0.033876,2.4795
-0.22975,-0.041597,30.59,0.15694,2.4306
-0.22975,-0.044321,30.458,0.31436,2.3947
-0.22975,-0.047044,30.21,0.472,2.3193
-0.22975,-0.049768,30.086,0.57612,2.2488
-0.22975,-0.052492,29.874,0.65814,2.1185
-0.22975,-0.055215,29.573,0.76977,1.9969
-0.22975,-0.057939,29.423,0.85602,1.8433
-0.22975,-0.060663,29.002,1.0136,1.699
-0.22975,-0.063386,28.219,1.2615,1.6152
-0.22975,-0.06611,27.652,1.4044,1.5557
-0.22975,-0.068834,27.16,1.5936,1.4214
-0.22975,-0.071557,26.423,1.7805,1.1402
-0.22975,-0.074281,25.21,1.9861,0.91936
-0.22975,-0.077005,23.209,2.3379,0.90785
-0.22975,-0.079728,19.973,2.9367,0.91613
-0.22975,-0.082452,17.528,3.3012,0.89806
-0.22975,-0.085175,17.247,3.1337,0.95865
-0.22975,-0.087899,18.056,2.7184,1.0212
-0.22975,-0.090623,18.415,2.3871,0.99344
-0.22975,-0.093346,18.675,2.0126,0.86719
-0.22975,-0.09607,19.69,1.388,0.77552
-0.22975,-0.098794,20.837,0.69677,0.67726
-0.22975,-0.10152,21.836,0.072301,0.44988
-0.22975,-0.10424,22.395,-0.40012,0.16073
-0.22975,-0.10696,22.646,-0.80848,-0.11109
-0.22975,-0.10969,22.99,-1.2453,-0.27689
-0.22975,-0.11241,23.421,-1.7358,-0.37553
-0.22975,-0.11514,23.359,-2.0881,-0.4493
-0.22975,-0.11786,22.864,-2.2449,-0.48889
-0.22975,-0.12058,22.477,-2.4175,-0.5907
-0.22975,-0.12331,21.959,-2.5964,-0.75657
-0.22975,-0.12603,21.402,-2.8035,-0.81605
-0.22975,-0.12875,20.965,-2.9735,-0.73881
-0.22975,-0.13148,20.647,-3.0887,-0.67132
-0.22975,-0.1342,20.662,-3.2744,-0.72834
-0.22975,-0.13692,19.967,-3.2693,-0.71679
-0.22975,-0.13965,18.067,-3.025,-0.43143
-0.22975,-0.14237,15.93,-2.8772,-0.13434
-0.22975,-0.1451,13.968,-2.8471,-0.0095084
-0.22975,-0.14782,11.934,-2.688,0.0015204
-0.22975,-0.15054,9.6681,-2.3714,-0.041928
-0.22975,-0.15327,7.1374,-2.128,0.037161
-0.22975,-0.15599,4.5168,-1.907,0.25286
-0.22975,-0.15871,2.8102,-1.5242,0.4029
-0.2278,0.0019813,26.784,-0.36317,2.2951
-0.2278,-0.00074236,27.275,-0.49888,2.3794
-0.2278,-0.003466,27.895,-0.57489,2.4774
-0.2278,-0.0061897,28.473,-0.61322,2.5605
-0.2278,-0.0089133,28.907,-0.62753,2.5719
-0.2278,-0.011637,29.221,-0.65362,2.5306
-0.2278,-0.014361,29.601,-0.63853,2.5147
-0.2278,-0.017084,29.81,-0.63051,2.492
-0.2278,-0.019808,30.141,-0.6154,2.4707
-0.2278,-0.022532,30.499,-0.56357,2.4937
-0.2278,-0.025255,30.763,-0.51236,2.5424
-0.2278,-0.027979,30.872,-0.44974,2.5537
-0.2278,-0.030703,30.931,-0.31193,2.5302
-0.2278,-0.033426,30.943,-0.1821,2.4532
-0.2278,-0.03615,30.929,-0.068113,2.4005
-0.2278,-0.038873,30.765,0.023795,2.346
-0.2278,-0.041597,30.597,0.13357,2.2715
-0.2278,-0.044321,30.419,0.27299,2.2147
-0.2278,-0.047044,30.238,0.43522,2.1356
-0.2278,-0.049768,30.08,0.57175,2.0437
-0.2278,-0.052492,29.902,0.68094,1.9566
-0.2278,-0.055215,29.669,0.82754,1.8465
-0.2278,-0.057939,29.528,0.90896,1.7066
-0.2278,-0.060663,29.041,1.0328,1.5559
-0.2278,-0.063386,28.273,1.2248,1.4614
-0.2278,-0.06611,27.764,1.3984,1.3675
-0.2278,-0.068834,27.178,1.5512,1.2069
-0.2278,-0.071557,26.253,1.7897,0.89386
-0.2278,-0.074281,24.782,2.0537,0.65483
-0.2278,-0.077005,22.496,2.4681,0.64884
-0.2278,-0.079728,19.251,3.0858,0.69471
-0.2278,-0.082452,16.95,3.4279,0.7012
-0.2278,-0.085175,16.606,3.2443,0.76619
-0.2278,-0.087899,17.348,2.8467,0.819
-0.2278,-0.090623,17.715,2.5163,0.76856
-0.2278,-0.093346,18.146,2.1327,0.63324
-0.2278,-0.09607,19.289,1.5094,0.52153
-0.2278,-0.098794,20.557,0.81452,0.39912
-0.2278,-0.10152,21.615,0.18034,0.17141
-0.2278,-0.10424,22.287,-0.36183,-0.1054
-0.2278,-0.10696,22.609,-0.80853,-0.34457
-0.2278,-0.10969,22.951,-1.2652,-0.51485
-0.2278,-0.11241,23.407,-1.754,-0.60332
-0.2278,-0.11514,23.391,-2.0603,-0.67182
-0.2278,-0.11786,22.938,-2.1946,-0.69939
-0.2278,-0.12058,22.546,-2.3634,-0.80924
-0.2278,-0.12331,22.021,-2.5358,-0.97028
-0.2278,-0.12603,21.425,-2.7179,-1.0349
-0.2278,-0.12875,20.996,-2.85,-0.93766
-0.2278,-0.13148,20.663,-2.9745,-0.84532
-0.2278,-0.1342,20.67,-3.1761,-0.87305
-0.2278,-0.13692,20.082,-3.159,-0.85024
-0.2278,-0.13965,18.543,-2.8301,-0.55232
-0.2278,-0.14237,16.938,-2.4979,-0.1992
-0.2278,-0.1451,15.619,-2.2035,0.013411
-0.2278,-0.14782,14.064,-1.8333,0.098473
-0.2278,-0.15054,12.019,-1.4267,0.099078
-0.2278,-0.15327,9.6934,-1.0889,0.22292
-0.2278,-0.15599,7.1648,-0.82965,0.4561
-0.2278,-0.15871,5.2935,-0.54264,0.59005
-0.22586,0.0019813,26.986,-0.27051,2.2185
-0.22586,-0.00074236,27.514,-0.39987,2.2565
-0.22586,-0.003466,28.09,-0.47575,2.3317
-0.22586,-0.0061897,28.591,-0.54541,2.3953
-0.22586,-0.0089133,28.973,-0.58484,2.3785
-0.22586,-0.011637,29.273,-0.59177,2.3277
-0.22586,-0.014361,29.692,-0.57493,2.3271
-0.22586,-0.017084,29.994,-0.53366,2.298
-0.22586,-0.019808,30.33,-0.53565,2.2703
-0.22586,-0.022532,30.624,-0.49327,2.2967
-0.22586,-0.025255,30.813,-0.46245,2.3273
-0.22586,-0.027979,30.884,-0.37351,2.3407
-0.22586,-0.030703,30.926,-0.2519,2.3142
-0.22586,-0.033426,30.941,-0.1455,2.2644
-0.22586,-0.03615,30.867,-0.051307,2.2119
-0.22586,-0.038873,30.688,0.042269,2.1691
-0.22586,-0.041597,30.59,0.13998,2.1239
-0.22586,-0.044321,30.413,0.2382,2.0173
-0.22586,-0.047044,30.263,0.39459,1.9534
-0.22586,-0.049768,30.129,0.5565,1.8608
-0.22586,-0.052492,29.937,0.70637,1.7972
-0.22586,-0.055215,29.717,0.85853,1.6812
-0.22586,-0.057939,29.622,0.93748,1.5397
-0.22586,-0.060663,29.123,1.0728,1.3993
-0.22586,-0.063386,28.306,1.2681,1.2836
-0.22586,-0.06611,27.68,1.4033,1.166
-0.22586,-0.068834,27.061,1.5618,0.95814
-0.22586,-0.071557,25.899,1.8465,0.64036
-0.22586,-0.074281,23.738,2.2725,0.40048
-0.22586,-0.077005,20.642,2.9007,0.41443
-0.22586,-0.079728,17.042,3.6225,0.46736
-0.22586,-0.082452,14.687,3.94,0.47132
-0.22586,-0.085175,14.36,3.7332,0.51186
-0.22586,-0.087899,15.206,3.3086,0.55482
-0.22586,-0.090623,16.153,2.8714,0.53156
-0.22586,-0.093346,17.292,2.3388,0.44559
-0.22586,-0.09607,18.842,1.665,0.34623
-0.22586,-0.098794,20.195,0.97573,0.20514
-0.22586,-0.10152,21.376,0.30987,-0.030934
-0.22586,-0.10424,22.09,-0.25741,-0.33321
-0.22586,-0.10696,22.506,-0.74947,-0.55224
-0.22586,-0.10969,22.889,-1.2517,-0.70902
-0.22586,-0.11241,23.364,-1.7433,-0.81405
-0.22586,-0.11514,23.376,-2.0456,-0.86672
-0.22586,-0.11786,22.98,-2.1972,-0.88238
-0.22586,-0.12058,22.593,-2.331,-0.96689
-0.22586,-0.12331,21.912,-2.4757,-1.1401
-0.22586,-0.12603,21.255,-2.613,-1.2
-0.22586,-0.12875,20.785,-2.6934,-1.1059
-0.22586,-0.13148,20.404,-2.8036,-0.99642
-0.22586,-0.1342,20.31,-3.021,-1.0012
-0.22586,-0.13692,19.643,-3.0092,-0.98337
-0.22586,-0.13965,18.119,-2.659,-0.70447
-0.22586,-0.14237,16.691,-2.2517,-0.3152
-0.22586,-0.1451,15.496,-1.883,-0.043852
-0.22586,-0.14782,14.052,-1.4563,0.086467
-0.22586,-0.15054,12.061,-1.0409,0.11596
-0.22586,-0.15327,9.7837,-0.68687,0.26639
-0.22586,-0.15599,7.5506,-0.27963,0.52192
-0.22586,-0.15871,5.7528,0.03798,0.65588
-0.22391,0.0019813,27.105,-0.19289,2.0663
-0.22391,-0.00074236,27.635,-0.2979,2.1231
-0.22391,-0.003466,28.15,-0.41161,2.2029
-0.22391,-0.0061897,28.594,-0.46882,2.2462
-0.22391,-0.0089133,28.972,-0.53886,2.2151
-0.22391,-0.011637,29.294,-0.54314,2.197
-0.22391,-0.014361,29.675,-0.5017,2.1934
-0.22391,-0.017084,30.088,-0.45121,2.2058
-0.22391,-0.019808,30.429,-0.39603,2.1991
-0.22391,-0.022532,30.705,-0.36643,2.1877
-0.22391,-0.025255,30.841,-0.3379,2.1761
-0.22391,-0.027979,30.862,-0.27159,2.184
-0.22391,-0.030703,30.993,-0.15469,2.1529
-0.22391,-0.033426,30.992,-0.051616,2.0744
-0.22391,-0.03615,31.016,0.0006221,2.0259
-0.22391,-0.038873,30.879,0.074957,2.0006
-0.22391,-0.041597,30.744,0.18001,1.9241
-0.22391,-0.044321,30.544,0.28322,1.8631
-0.22391,-0.047044,30.356,0.4349,1.7963
-0.22391,-0.049768,30.182,0.5999,1.7269
-0.22391,-0.052492,29.997,0.75183,1.638
-0.22391,-0.055215,29.771,0.90887,1.5188
-0.22391,-0.057939,29.69,1.0028,1.3601
-0.22391,-0.060663,29.187,1.1375,1.2159
-0.22391,-0.063386,28.297,1.3171,1.1097
-0.22391,-0.06611,27.582,1.4567,0.99178
-0.22391,-0.068834,26.888,1.6189,0.78116
-0.22391,-0.071557,25.566,1.9154,0.47938
-0.22391,-0.074281,22.846,2.4609,0.31427
-0.22391,-0.077005,19.146,3.2415,0.36908
-0.22391,-0.079728,15.191,4.0283,0.40126
-0.22391,-0.082452,12.8,4.3365,0.37643
-0.22391,-0.085175,12.482,4.1255,0.37918
-0.22391,-0.087899,13.464,3.6666,0.40578
-0.22391,-0.090623,14.969,3.1006,0.39853
-0.22391,-0.093346,16.811,2.4265,0.35039
-0.22391,-0.09607,18.763,1.6773,0.24297
-0.22391,-0.098794,20.234,1.0006,0.078655
-0.22391,-0.10152,21.309,0.36265,-0.18835
-0.22391,-0.10424,21.925,-0.179,-0.50218
-0.22391,-0.10696,22.265,-0.66342,-0.76585
-0.22391,-0.10969,22.692,-1.1689,-0.92531
-0.22391,-0.11241,23.176,-1.6809,-1.0229
-0.22391,-0.11514,23.212,-2.0054,-1.0503
-0.22391,-0.11786,22.749,-2.1469,-1.048
-0.22391,-0.12058,22.313,-2.2887,-1.1049
-0.22391,-0.12331,21.662,-2.4094,-1.2509
-0.22391,-0.12603,20.963,-2.4874,-1.3059
-0.22391,-0.12875,20.525,-2.5501,-1.2027
-0.22391,-0.13148,20.11,-2.6828,-1.0846
-0.22391,-0.1342,19.947,-2.9039,-1.0892
-0.22391,-0.13692,19.217,-2.9058,-1.0676
-0.22391,-0.13965,17.715,-2.6025,-0.76884
-0.22391,-0.14237,16.233,-2.2818,-0.35027
-0.22391,-0.1451,14.917,-2.0044,-0.053438
-0.22391,-0.14782,13.33,-1.6755,0.085508
-0.22391,-0.15054,11.242,-1.3406,0.11127
-0.22391,-0.15327,8.888,-1.026,0.24425
-0.22391,-0.15599,6.8171,-0.52041,0.53849
-0.22391,-0.15871,5.1292,-0.15362,0.68291
-0.22196,0.0019813,27.17,-0.080549,1.8627
-0.22196,-0.00074236,27.642,-0.18428,1.944
-0.22196,-0.003466,28.128,-0.29949,2.0191
-0.22196,-0.0061897,28.57,-0.37311,2.0504
-0.22196,-0.0089133,29.007,-0.44005,2.0708
-0.22196,-0.011637,29.428,-0.47092,2.1118
-0.22196,-0.014361,29.772,-0.45482,2.1351
-0.22196,-0.017084,30.199,-0.3753,2.1453
-0.22196,-0.019808,30.578,-0.31453,2.143
-0.22196,-0.022532,30.779,-0.25821,2.1319
-0.22196,-0.025255,30.991,-0.23815,2.0909
-0.22196,-0.027979,31.072,-0.18259,2.0504
-0.22196,-0.030703,31.128,-0.064141,1.9793
-0.22196,-0.033426,31.205,0.025432,1.9349
-0.22196,-0.03615,31.27,0.072082,1.8608
-0.22196,-0.038873,31.245,0.14299,1.8048
-0.22196,-0.041597,31.036,0.26135,1.7419
-0.22196,-0.044321,30.848,0.39432,1.6635
-0.22196,-0.047044,30.623,0.51948,1.6163
-0.22196,-0.049768,30.36,0.68498,1.5343
-0.22196,-0.052492,30.156,0.84026,1.4476
-0.22196,-0.055215,29.896,0.96311,1.3174
-0.22196,-0.057939,29.786,1.0389,1.1826
-0.22196,-0.060663,29.28,1.1576,1.0566
-0.22196,-0.063386,28.336,1.3351,0.93745
-0.22196,-0.06611,27.569,1.4721,0.82928
-0.22196,-0.068834,26.871,1.6229,0.63685
-0.22196,-0.071557,25.548,1.894,0.39017
-0.22196,-0.074281,22.778,2.4411,0.30137
-0.22196,-0.077005,18.805,3.268,0.37924
-0.22196,-0.079728,14.656,4.0913,0.36622
-0.22196,-0.082452,12.295,4.4255,0.27671
-0.22196,-0.085175,11.993,4.2064,0.26163
-0.22196,-0.087899,13.007,3.7247,0.30345
-0.22196,-0.090623,14.831,3.0734,0.32701
-0.22196,-0.093346,17.083,2.2903,0.2498
-0.22196,-0.09607,19.163,1.514,0.10735
-0.22196,-0.098794,20.589,0.88946,-0.079814
-0.22196,-0.10152,21.497,0.32161,-0.35724
-0.22196,-0.10424,21.98,-0.16033,-0.69974
-0.22196,-0.10696,22.222,-0.61898,-0.97516
-0.22196,-0.10969,22.559,-1.0947,-1.1681
-0.22196,-0.11241,22.932,-1.577,-1.2761
-0.22196,-0.11514,22.938,-1.9031,-1.2993
-0.22196,-0.11786,22.504,-2.0563,-1.2588
-0.22196,-0.12058,21.956,-2.2082,-1.2949
-0.22196,-0.12331,21.349,-2.3316,-1.39
-0.22196,-0.12603,20.827,-2.4191,-1.3973
-0.22196,-0.12875,20.516,-2.4989,-1.2806
-0.22196,-0.13148,20.232,-2.6627,-1.1492
-0.22196,-0.1342,20.183,-2.8917,-1.1331
-0.22196,-0.13692,19.571,-2.913,-1.0726
-0.22196,-0.13965,18.257,-2.7112,-0.70734
-0.22196,-0.14237,16.817,-2.5583,-0.24286
-0.22196,-0.1451,15.394,-2.4643,0.066528
-0.22196,-0.14782,13.606,-2.3149,0.19246
-0.22196,-0.15054,11.436,-2.0825,0.20562
-0.22196,-0.15327,9.0279,-1.7885,0.33818
-0.22196,-0.15599,6.7009,-1.3566,0.63259
-0.22002,0.0019813,27.228,0.056224,1.6598
-0.22002,-0.00074236,27.615,-0.029531,1.7378
-0.22002,-0.003466,28.115,-0.13798,1.8535
-0.22002,-0.0061897,28.611,-0.20728,1.9054
