"Lambda2","Q","U:0","U:1","U:2","epsilon","k","nut","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
2921.1,1.2754e+05,7.7359,2.9055,1.4456,1.5075,0.0067741,3.1978e-06,-96.271,753.74,263.18,-104.76,0,0.33,0.33517,-0.020109
13184,-16294,30.31,2.5528,2.603,3.0306,0.0072472,4.0873e-06,-56.664,14.975,78.359,17.009,0,0.33,0.23102,-0.10295
12726,-15464,30.422,2.629,2.931,2.2237,0.007188,5.1659e-06,-58.086,16.442,65.734,19.109,0,0.33,0.23406,-0.103
9362.1,-9926.4,30.685,2.3161,3.2292,0.44396,0.0071023,1.2935e-05,-58.002,11.856,31.159,13.073,0,0.33,0.23718,-0.10596
11014,-12096,30.613,2.4781,3.2448,0.68897,0.0071216,1.0155e-05,-58.538,15.478,39.184,15.117,0,0.33,0.23715,-0.10445
2069.4,-2174.9,31.083,1.419,3.1135,0.091517,0.0068896,3.4839e-05,-55.722,6.8554,17.197,8.1828,0,0.33,0.23711,-0.11906
1798.7,-1896.7,31.123,1.3482,3.0948,0.076725,0.0068452,3.7918e-05,-55.601,7.4981,17,7.494,0,0.33,0.2371,-0.12064
5602.4,-8657.7,31.198,-1.9181,6.5983,2.1095,0.0066904,4.2349e-06,-55.093,-2.5371,31.769,-5.927,0,0.33,0.29828,-0.081136
5691.6,-8913.2,31.129,-1.9861,6.7407,2.2201,0.0066941,4.0428e-06,-55.395,-1.5135,39.335,-11.136,0,0.33,0.29827,-0.079584
7103.8,-9418.6,30.901,-2.4527,6.6196,2.7373,0.0066531,3.2581e-06,-54.334,0.87758,90.298,-44.117,0,0.33,0.30442,-0.077991
6257.4,-9057.4,30.993,-2.2496,6.7548,2.5693,0.0066809,3.5248e-06,-54.987,0.4817,65.609,-29.526,0,0.33,0.30132,-0.078031
3869.6,-5004.1,31.782,-2.6234,3.7728,1.005,0.0063434,7.4175e-06,-48.996,4.4482,10.666,3.4658,0,0.33,0.32888,-0.096616
3652.1,-4734.4,31.809,-2.6946,3.583,0.81259,0.0063434,8.7427e-06,-48.822,3.5411,10.014,2.8774,0,0.33,0.33189,-0.096486
4222.2,-5346.5,31.82,-2.9416,3.4721,0.9065,0.0063482,7.9337e-06,-49.021,3.2074,17.258,2.2745,0,0.33,0.335,-0.093364
3826.3,-4891.6,31.829,-2.8392,3.4314,0.7584,0.0063427,9.1282e-06,-48.821,3.073,12.485,1.8921,0,0.33,0.33496,-0.09491
-2871.1,-8660.6,30.5,-4.0164,4.537,2.0984,0.0064899,3.4774e-06,-52.782,31.981,200.66,23.685,0,0.33,0.32889,-0.077882
-4998.2,-7937.3,30.65,-4.1093,4.1754,2.0018,0.006475,3.6255e-06,-52.771,32.424,191.55,34.488,0,0.33,0.33199,-0.077843
517.72,-7851.3,31.23,-3.8996,3.7777,1.7262,0.0064246,4.2939e-06,-51.681,19.889,128.78,27.589,0,0.33,0.33502,-0.080946
-2406.4,-7690.4,31.044,-4.0332,3.8008,1.7936,0.0064393,4.0753e-06,-52.195,24.596,152.18,34.173,0,0.33,0.33504,-0.079384
1055.4,-1316.9,31.728,-0.64381,3.4829,0.009247,0.0062792,4.7702e-05,-50.718,5.6074,7.2624,17.461,0,0.33,0.29822,-0.1297
960.8,-1206.6,31.738,-0.63415,3.4235,0.0076443,0.0062741,4.9816e-05,-50.659,6.105,7.1712,17.244,0,0.33,0.29821,-0.13124
1038.8,-1366.6,31.798,-0.84448,3.4475,0.01068,0.0062901,4.7873e-05,-50.077,4.8412,6.4769,9.672,0,0.33,0.30435,-0.12814
1115.5,-1417.7,31.763,-0.75298,3.5027,0.011067,0.0062888,4.6349e-05,-50.434,5.5177,6.8392,14.909,0,0.33,0.30129,-0.12813
11107,-202.62,18.505,-1.6235,7.5859,2.3135,0.0073937,2.8696e-06,-50.76,176.69,318.28,-453.86,0,0.33,0.29847,-0.030937
14530,-2281.5,18.013,-1.4332,7.373,2.279,0.0073958,2.8939e-06,-49.263,186.81,307.83,-447.63,0,0.33,0.29847,-0.02939
-13591,25698,15.031,-0.62965,6.6501,1.8655,0.0072771,3.0948e-06,-53.612,286.86,337.41,-428.12,0,0.33,0.30462,-0.027843
3231.2,8346,16.248,-0.89393,6.9349,2.0527,0.0073371,3.0001e-06,-50.408,233.61,317,-438.64,0,0.33,0.30157,-0.027843
60179,90578,16.66,-5.4419,3.031,2.2728,0.0067197,2.177e-06,-77.148,343.58,785.12,-108.36,0,0.33,0.32907,-0.046406
11452,91676,16.588,-5.7545,2.1784,2.34,0.0066851,2.0596e-06,-78.668,321.91,844.3,-38.872,0,0.33,0.33213,-0.046406
-50144,1.1639e+05,14.534,-5.8183,0.93832,2.3575,0.0066906,2.014e-06,-83.729,390.25,863.64,3.8207,0,0.33,0.33517,-0.043311
-48831,1.0307e+05,15.615,-5.9503,1.1455,2.3778,0.0066709,1.9754e-06,-81.772,335.28,889.92,28.267,0,0.33,0.33517,-0.044858
-4051.3,1.411e+05,9.4119,-0.82201,2.5604,1.6112,0.0067917,3.4328e-06,-89.754,697.7,318.53,-209.43,0,0.33,0.32907,-0.027843
-2322.2,1.4408e+05,9.0249,-1.1359,1.7261,1.6626,0.006719,3.125e-06,-93.978,728.48,293.96,-166.19,0,0.33,0.33213,-0.027843
157.67,1.3273e+05,9.2159,-2.645,0.55912,1.8501,0.0067515,3.0234e-06,-95.999,669.98,315.73,-122.6,0,0.33,0.33517,-0.030937
-262.71,1.3062e+05,8.984,-2.0634,0.69682,1.7878,0.0067033,2.9369e-06,-96.872,689.45,280.25,-114.72,0,0.33,0.33517,-0.02939
9806.9,-11105,30.99,1.8029,4.8485,0.31112,0.0069433,1.3541e-05,-60.131,8.4761,18.52,11.236,0,0.33,0.25548,-0.10297
11025,-12114,30.925,2.0314,4.6617,0.3547,0.0069512,1.2642e-05,-60.396,11.622,20.7,12.048,0,0.33,0.25239,-0.10286
8624.2,-9372.8,30.953,1.9638,4.2205,0.28664,0.0069294,1.4799e-05,-59.34,7.7534,17.831,10.037,0,0.33,0.24936,-0.10602
10202,-11016,30.907,2.097,4.3252,0.33904,0.0069528,1.3286e-05,-59.878,11.295,20.382,11.336,0,0.33,0.24935,-0.10439
1831.3,-2393.7,31.545,-0.27812,4.0692,0.052464,0.0064131,3.3073e-05,-52.873,-0.11062,6.2708,1.9908,0,0.33,0.28612,-0.11855
1674.2,-2193.2,31.556,-0.27161,3.9881,0.044595,0.0063916,3.5034e-05,-52.781,-1.2538,6.086,1.5856,0,0.33,0.28612,-0.12009
1827.3,-2354.3,31.536,-0.0093225,3.9448,0.04184,0.006408,3.3784e-05,-53.399,14.71,8.5283,5.7928,0,0.33,0.27998,-0.12186
1743.2,-2234.6,31.556,-0.14007,3.9176,0.040579,0.0063849,3.51e-05,-53.028,6.9706,7.2972,4.9711,0,0.33,0.28303,-0.12182
2522.7,-2754.5,31.224,1.2393,3.6282,0.077751,0.0067169,3.1533e-05,-56.494,1.5302,12.313,8.4982,0,0.33,0.24935,-0.11876
2264.9,-2464.6,31.252,1.1779,3.5754,0.066248,0.0066888,3.3815e-05,-56.283,1.9743,12.479,8.533,0,0.33,0.24935,-0.12031
2080.7,-2416,31.364,0.93952,3.7163,0.04964,0.0066787,3.525e-05,-55.962,0.58701,12.344,10.077,0,0.33,0.2555,-0.12202
2091.9,-2348.4,31.321,1.0372,3.6283,0.053659,0.0066693,3.5383e-05,-56.095,1.9279,12.556,9.7525,0,0.33,0.25245,-0.12183
1064.1,-1425.6,31.633,-0.2516,3.4759,0.013931,0.0062847,4.6877e-05,-52.067,-1.2776,6.9117,0.76224,0,0.33,0.286,-0.13141
1125.4,-1500.5,31.622,-0.24974,3.542,0.016355,0.006295,4.5386e-05,-52.17,-1.3997,6.6953,0.76564,0,0.33,0.28599,-0.12983
1342.5,-1734.9,31.593,-0.030225,3.6416,0.022138,0.0063428,4.0631e-05,-52.961,15.011,7.7403,5.2977,0,0.33,0.27996,-0.12803
1299.4,-1678.5,31.607,-0.14234,3.6181,0.021295,0.0063213,4.2199e-05,-52.663,5.8982,7.0437,3.5868,0,0.33,0.28294,-0.12799
1313.5,-1580.1,31.458,0.76935,3.4762,0.0272,0.0065781,4.4885e-05,-55.229,1.3728,8.6006,7.759,0,0.33,0.25549,-0.12835
1229,-1455.6,31.424,0.84771,3.4116,0.028939,0.0065811,4.621e-05,-55.385,2.2647,9.6824,8.3106,0,0.33,0.25244,-0.1283
938.95,-1118.4,31.432,0.83675,3.2573,0.022573,0.0065384,5.3029e-05,-55.209,2.3829,8.1321,6.5885,0,0.33,0.24936,-0.13131
1064.7,-1237,31.412,0.87549,3.2985,0.026174,0.0065677,5.0224e-05,-55.344,2.4601,9.2983,7.0998,0,0.33,0.24936,-0.12971
12894,-4747.3,27.677,-2.7993,8.5291,2.7362,0.0069574,2.947e-06,-59.396,26.379,261.26,-274.27,0,0.33,0.29844,-0.057487
17304,377.02,26.472,-3.1841,8.1131,2.4173,0.0068614,2.8611e-06,-59.13,62.013,353.53,-304.58,0,0.33,0.30453,-0.058967
14613,-3168.4,27.321,-2.948,8.3123,2.6573,0.0068815,2.852e-06,-59.066,38.852,294.83,-286.42,0,0.33,0.30148,-0.058988
13661,17347,23.1,-3.4426,7.9791,1.9619,0.0069132,3.0217e-06,-61.567,142.97,425.77,-336.7,0,0.33,0.30765,-0.052691
21162,15252,23.636,-3.7941,7.557,1.8931,0.0068412,3.0745e-06,-61.455,141.87,442.52,-265.24,0,0.33,0.31068,-0.055895
19818,19410,22.979,-3.7719,7.5786,1.858,0.0068455,3.0743e-06,-62.177,159.88,448.26,-277.64,0,0.33,0.31069,-0.05429
19860,4162.2,25.647,-3.4673,7.8366,2.1508,0.0068243,2.9339e-06,-59.484,82.769,402.67,-290.73,0,0.33,0.30758,-0.058983
22809,11287,24.294,-3.7937,7.5324,1.9327,0.0068103,3.0361e-06,-60.712,123.24,441.34,-256.97,0,0.33,0.31067,-0.057493
3081.6,-4125,31.674,-1.5478,4.5696,0.42039,0.0064883,1.3865e-05,-50.757,4.7198,7.3781,5.0313,0,0.33,0.30747,-0.10303
2615.7,-3551.8,31.705,-1.573,4.2853,0.23874,0.006453,1.8839e-05,-50.205,4.515,5.0584,1.8652,0,0.33,0.31052,-0.10604
2811.1,-3816.8,31.697,-1.6256,4.3696,0.32868,0.006454,1.5947e-05,-50.286,4.034,5.5789,2.4773,0,0.33,0.31053,-0.10449
2844.9,-3670.3,31.589,-0.99742,4.5967,0.14952,0.0065092,2.2225e-05,-51.823,-9.1595,3.4316,13.35,0,0.33,0.29836,-0.10766
2643.3,-3413.1,31.69,-1.2303,4.3322,0.12788,0.0064713,2.3759e-05,-50.795,7.8768,5.9374,10.771,0,0.33,0.30444,-0.10926
2758.9,-3519.7,31.644,-1.0981,4.4337,0.12423,0.0064784,2.3722e-05,-51.234,1.3782,4.8945,14.546,0,0.33,0.3014,-0.10927
2439.2,-3286.7,31.711,-1.5229,4.2044,0.17269,0.0064584,2.1907e-05,-50.123,4.8391,4.8425,1.2135,0,0.33,0.31052,-0.10758
2441,-3226.3,31.714,-1.3556,4.226,0.12863,0.0064702,2.4256e-05,-50.41,6.5331,5.9865,3.8845,0,0.33,0.30746,-0.10922
96463,-86079,10.94,1.9304,2.4417,1.9885,0.0077628,3.1361e-06,-23.719,282.19,445.79,-226.81,0,0.33,0.29847,-0.0077345
56876,-43947,9.7504,3.2825,2.3935,1.7984,0.0076013,3.3227e-06,-32.748,323.34,315.92,-270.7,0,0.33,0.30462,-0.0092808
73717,-60879,10.669,2.4926,2.6556,1.8658,0.0076715,3.2366e-06,-28.796,301.49,347.64,-277.13,0,0.33,0.30157,-0.0092809
50137,-33894,6.4327,5.6337,0.67695,2.4801,0.0059707,1.7779e-06,-32.661,319,881.83,-140.41,0,0.33,0.30766,-0.0030961
35659,-22506,7.3598,5.435,1.2191,1.8348,0.0072808,3.2895e-06,-39.473,317.81,356.76,-179.3,0,0.33,0.3107,-0.0061872
37318,-22395,6.7961,5.8522,0.90567,2.0095,0.0069117,2.8004e-06,-38.519,308.74,498.38,-158.41,0,0.33,0.3107,-0.004641
41048,-29971,8.8936,3.983,2.1341,1.7352,0.0075093,3.4514e-06,-37.164,333.7,291.62,-246.14,0,0.33,0.30766,-0.0092808
32912,-22805,7.7807,5.019,1.5559,1.7383,0.0073184,3.4533e-06,-40.639,325.18,299.87,-197.44,0,0.33,0.3107,-0.0077339
14585,-18171,29.859,0.56623,1.3387,0.63708,0.0076,1.0891e-05,-42.172,-0.5241,55.058,-3.9407,0,0.33,0.20965,-0.10278
12065,-15037,30.007,0.92333,1.4959,0.56597,0.0075507,1.1952e-05,-44.537,3.1846,49.094,0.39983,0,0.33,0.21268,-0.10433
11545,-14288,29.984,0.597,1.5185,0.50936,0.0075908,1.2802e-05,-43.304,-0.24415,46.975,-0.99352,0,0.33,0.20965,-0.10433
4377.1,-6211.3,31.457,-1.4765,5.6764,1.2265,0.0066113,6.597e-06,-53.368,-0.83143,10.079,7.4627,0,0.33,0.29834,-0.09203
4862.2,-6868.9,31.501,-1.878,5.5449,1.6756,0.006569,5.0791e-06,-52.283,1.3903,15.662,5.2276,0,0.33,0.30442,-0.090486
4660.8,-6663.9,31.467,-1.7049,5.6773,1.512,0.0065891,5.5537e-06,-52.918,2.2325,12.997,7.2938,0,0.33,0.30139,-0.090486
3954.7,-5376.4,31.617,-1.7811,4.9645,1.0614,0.006503,7.2989e-06,-51.218,1.4248,9.1908,4.7388,0,0.33,0.30746,-0.096697
4471.5,-6108.3,31.6,-2.071,5.0449,1.5955,0.0064883,5.2439e-06,-51.046,0.64569,12.995,2.603,0,0.33,0.31054,-0.093568
4207.3,-5703.8,31.621,-1.9988,4.9383,1.3727,0.0064748,5.9312e-06,-50.909,1.0235,10.59,3.1231,0,0.33,0.31053,-0.095157
4875.8,-6861.8,31.525,-2.0519,5.4101,1.8515,0.0065545,4.6728e-06,-51.752,-0.14475,18.536,2.0069,0,0.33,0.30747,-0.090468
4727.4,-6545.7,31.575,-2.1454,5.1558,1.8162,0.0065077,4.7137e-06,-51.18,0.57848,16.594,1.6879,0,0.33,0.31056,-0.091976
-5228.3,8495.4,22.326,-2.5493,8.5987,2.4926,0.0072126,2.7423e-06,-57.737,115.28,347.37,-455.43,0,0.33,0.29847,-0.041764
-13557,34717,19.185,-2.4598,8.0031,1.9838,0.0071249,2.9493e-06,-60.673,219.45,396.18,-440.2,0,0.33,0.30462,-0.040218
-12022,21881,20.438,-2.416,8.3058,2.2384,0.0071744,2.8122e-06,-58.68,173.53,368.34,-462.92,0,0.33,0.30157,-0.040218
1734.4,33985,20.514,-3.1593,7.9064,1.8517,0.0069725,3.0139e-06,-62.942,198.43,446.71,-377.27,0,0.33,0.30766,-0.046406
-121.89,51542,18.348,-3.1207,7.3603,1.7112,0.0069646,3.0621e-06,-65.567,264.58,474.73,-345.41,0,0.33,0.3107,-0.043311
3780.1,47315,18.988,-3.2781,7.4277,1.726,0.0069324,3.0438e-06,-65.257,248.7,480.34,-338.69,0,0.33,0.3107,-0.044858
-11081,44860,18.068,-2.5646,7.6177,1.7859,0.0070713,3.0789e-06,-63.091,255.8,422.76,-395.56,0,0.33,0.30765,-0.040218
-3755,54956,17.73,-2.9356,7.285,1.6973,0.0069822,3.0807e-06,-65.783,282.24,462.43,-350.59,0,0.33,0.3107,-0.041765
-35135,14239,2.1456,6.2698,8.6838,2.8484,0.0078191,3.237e-06,-174.19,-349.4,-168.73,-263,0,0.33,0.033063,0.049502
-41988,21007,2.1225,5.9717,8.8289,2.8355,0.0078441,3.2574e-06,-176.82,-376.47,-160.22,-261.17,0,0.33,0.033063,0.047952
-19715,-10630,1.2055,5.764,9.1325,3.8706,0.0078388,2.4733e-06,-164.44,-292.69,-222.53,-393.68,0,0.33,0.030043,0.049502
-25817,-2481.3,1.2281,5.5157,9.2877,3.875,0.0078849,2.5232e-06,-166.88,-317.47,-214.43,-386.65,0,0.33,0.030043,0.047952
-59477,43629,2.8081,6.1856,8.244,2.1699,0.0078737,3.8146e-06,-186.85,-456.56,-135.12,-222.72,0,0.33,0.036076,0.047952
-69784,53862,2.7638,5.8148,8.3549,2.1746,0.0079321,3.7532e-06,-189.56,-489.39,-137.47,-237.39,0,0.33,0.036076,0.046404
-49684,28475,2.083,5.6398,8.9651,2.8365,0.0078927,3.265e-06,-179.32,-404.69,-155.1,-261.57,0,0.33,0.033063,0.046404
-32681,5884.7,1.2292,5.2378,9.4349,3.8983,0.0079608,2.5758e-06,-169.21,-341.92,-207.43,-378.86,0,0.33,0.030043,0.046405
26377,-1.1042e+05,-2.0086,2.9528,10.451,6.8438,0.0081123,1.4995e-06,-152.22,-111.99,-166.87,-678.27,0,0.33,0.024025,0.044858
34953,-1.1786e+05,-1.9954,3.1817,10.244,6.6336,0.0080368,1.511e-06,-150.25,-73.186,-148.01,-639.78,0,0.33,0.024025,0.046405
-8870.7,-33739,-0.068795,4.2503,10.03,5.4575,0.008101,1.9146e-06,-161.83,-313.28,-257.01,-591.74,0,0.33,0.027031,0.044858
-3685.6,-43048,-0.089083,4.494,9.8798,5.3708,0.0080202,1.8846e-06,-159.71,-284.32,-259.35,-586.99,0,0.33,0.027031,0.046405
-14745,-24205,-0.077277,3.9782,10.167,5.5276,0.00818,1.9501e-06,-163.77,-337.84,-254.68,-593.2,0,0.33,0.027031,0.043311
-45963,20040,1.157,4.5838,9.6994,3.8995,0.0081264,2.6922e-06,-173.39,-391.27,-188.03,-362.99,0,0.33,0.030043,0.043311
-39361,13173,1.207,4.9276,9.5728,3.9091,0.0080555,2.639e-06,-171.4,-367.5,-196.53,-370.86,0,0.33,0.030043,0.044858
-79942,63835,2.7152,5.41,8.4508,2.1688,0.0080259,3.7258e-06,-192.06,-520.89,-137.13,-255.11,0,0.33,0.036076,0.044858
-57426,35533,2.0268,5.2737,9.0894,2.8251,0.0079919,3.2993e-06,-181.66,-433.48,-147.54,-264.68,0,0.33,0.033064,0.044858
-65211,42775,1.9489,4.8745,9.2001,2.8084,0.0080664,3.3106e-06,-183.77,-460.75,-142.42,-270.02,0,0.33,0.033064,0.043311
-1.5466e+05,1.5506e+05,6.3757,4.1065,4.0056,1.3561,0.0084923,4.5265e-06,-228.62,-733.14,-161.39,-368.73,0,0.33,0.048152,0.041764
-1.6248e+05,1.631e+05,6.4869,3.6006,3.9845,1.3683,0.0086095,4.6442e-06,-230.16,-747.49,-147.08,-384.13,0,0.33,0.048152,0.040217
-1.597e+05,1.5966e+05,5.394,4.2671,5.2777,1.4802,0.0083234,4.2848e-06,-222.9,-741.34,-169.68,-391.67,0,0.33,0.045135,0.041764
-1.692e+05,1.6902e+05,5.4736,3.7487,5.2554,1.4987,0.0084533,4.3472e-06,-224.47,-757.86,-159.86,-412,0,0.33,0.045139,0.040217
-1.4744e+05,1.473e+05,5.3026,4.7519,5.2897,1.4585,0.0082618,4.3155e-06,-220.87,-718.89,-173.39,-369.26,0,0.33,0.045129,0.043311
-1.3949e+05,1.3642e+05,4.3356,4.888,6.524,1.6133,0.0081819,4.108e-06,-213.35,-695.7,-168.13,-356.29,0,0.33,0.0421,0.043311
-1.5281e+05,1.4999e+05,4.3791,4.396,6.5261,1.6367,0.0082255,4.0353e-06,-215.4,-722.15,-168.77,-382.11,0,0.33,0.042103,0.041764
-1.6296e+05,1.6008e+05,4.4173,3.8736,6.5138,1.6583,0.0083696,4.0749e-06,-217.01,-740.73,-163.65,-405.97,0,0.33,0.042109,0.040217
-1.5665e+05,1.4786e+05,3.3566,2.8963,7.636,1.9135,0.0084937,3.8124e-06,-209.88,-718.14,-142.9,-411.51,0,0.33,0.039092,0.037123
-1.4956e+05,1.4145e+05,3.3936,3.4371,7.6611,1.8831,0.0084423,3.8438e-06,-209.17,-703.97,-150.54,-392.35,0,0.33,0.03909,0.03867
-1.7643e+05,1.7169e+05,4.4344,2.7962,6.4537,1.7101,0.0085303,4.0929e-06,-218.82,-763.31,-138.94,-443.44,0,0.33,0.042131,0.037123
-1.6961e+05,1.6608e+05,4.4378,3.3395,6.4896,1.6812,0.0084867,4.1254e-06,-218.16,-751.15,-152.36,-427.26,0,0.33,0.042122,0.03867
-1.1803e+05,1.0314e+05,2.4647,3.5105,8.653,2.1844,0.0083909,3.6166e-06,-199.03,-624.84,-139.83,-337.54,0,0.33,0.036076,0.03867
-1.1037e+05,95470,2.532,4.0211,8.635,2.1829,0.0082882,3.6132e-06,-197.84,-604.57,-143.73,-317.1,0,0.33,0.036076,0.040217
-1.4189e+05,1.3405e+05,3.4149,3.9665,7.6694,1.8638,0.0083384,3.8274e-06,-207.99,-688.61,-156.81,-369.78,0,0.33,0.039088,0.040217
-1.1845e+05,1.0964e+05,3.4378,4.9658,7.6311,1.8228,0.0081573,3.9033e-06,-204.35,-636.74,-152.66,-317.94,0,0.33,0.039086,0.043311
-1.3137e+05,1.2317e+05,3.4256,4.4807,7.6598,1.845,0.0082104,3.8228e-06,-206.36,-665.9,-156.89,-345.02,0,0.33,0.039086,0.041764
-1.0103e+05,85546,2.5912,4.5116,8.5944,2.1818,0.0081666,3.6162e-06,-196.25,-579.52,-141.98,-296.76,0,0.33,0.036076,0.041764
30244,-94225,-2.0756,2.4484,10.782,7.2195,0.0083394,1.5164e-06,-155.72,-169.62,-192.78,-732.81,0,0.33,0.024025,0.041764
-21397,-14233,-0.099215,3.6851,10.288,5.5958,0.0083078,2.0055e-06,-165.51,-358.24,-256.23,-592.7,0,0.33,0.027031,0.041764
31114,-86823,-2.1215,2.1738,10.91,7.4064,0.0084299,1.5219e-06,-157.22,-193.44,-197.76,-753.92,0,0.33,0.024025,0.040217
-27647,-5803.3,-0.133,3.3723,10.392,5.6573,0.0084198,2.0569e-06,-167.01,-380.18,-251.54,-590.83,0,0.33,0.027031,0.040217
-52273,26786,1.0944,4.2135,9.8088,3.8888,0.0082155,2.7504e-06,-175.14,-412.03,-184.37,-354.78,0,0.33,0.030043,0.041764
-57962,32109,1.0211,3.8202,9.8985,3.8694,0.0083522,2.8305e-06,-176.62,-434.11,-176.07,-346.65,0,0.33,0.030043,0.040217
-92297,69303,1.5558,3.0233,9.4316,2.7379,0.0084133,3.3415e-06,-189.07,-551.96,-129.02,-305.41,0,0.33,0.033064,0.037124
-67515,39476,0.80661,2.9513,10.009,3.8266,0.0085005,2.8903e-06,-178.57,-479.7,-153.56,-334.24,0,0.33,0.030043,0.037124
-86400,63575,1.6722,3.52,9.4099,2.7475,0.0083771,3.3698e-06,-188.32,-532.12,-133.32,-294.02,0,0.33,0.033064,0.03867
-63188,36064,0.92458,3.399,9.9663,3.8422,0.0084453,2.8768e-06,-177.79,-458.17,-163.16,-339.71,0,0.33,0.030043,0.03867
-79912,57582,1.7751,3.9958,9.3631,2.7726,0.0082639,3.3457e-06,-187.14,-509.28,-140.13,-284.02,0,0.33,0.033064,0.040217
-72869,50587,1.8636,4.4473,9.2924,2.7961,0.0081221,3.3006e-06,-185.61,-485.46,-142.8,-276.36,0,0.33,0.033064,0.041764
-87376,56281,0.44022,-1.38,8.5139,3.0801,0.0097669,3.6382e-06,-176.72,-614.67,-76.232,-326.38,0,0.33,0.033064,0.024749
-63845,24491,-0.40227,-1.04,9.1821,3.9896,0.0097203,3.2687e-06,-167.46,-562.06,-98.327,-313.49,0,0.33,0.030042,0.024749
-94713,66976,0.62036,-0.81167,8.7423,2.9791,0.0096099,3.6273e-06,-180.02,-618.32,-92.122,-335.12,0,0.33,0.033064,0.026296
-67677,33237,-0.21598,-0.52144,9.4095,3.8768,0.0095963,3.2786e-06,-170.58,-560.6,-113.43,-318.94,0,0.33,0.030042,0.026296
-1.3077e+05,1.0439e+05,1.5671,-1.1067,7.897,2.5511,0.0096594,3.7705e-06,-190.11,-703.51,-69.627,-374.73,0,0.33,0.036078,0.026296
-1.3635e+05,1.131e+05,1.7381,-0.49239,8.0829,2.4762,0.0094639,3.7353e-06,-193.02,-704.98,-86.676,-385.74,0,0.33,0.036078,0.027843
-1.0063e+05,75476,0.78052,-0.24201,8.9361,2.893,0.0094137,3.5886e-06,-182.85,-619.36,-106.8,-341.68,0,0.33,0.033064,0.027843
-70574,39513,-0.050033,-0.0045438,9.6023,3.7975,0.0094426,3.2563e-06,-173.23,-556.27,-125.89,-321.94,0,0.33,0.030043,0.027843
-8305.7,-40453,-2.8156,-0.16719,11.003,8.4404,0.0091828,1.7316e-06,-158.32,-281.08,-181.65,-708.68,0,0.33,0.024025,0.02939
-66658,19157,-0.94894,0.55871,10.419,6.1028,0.0092664,2.4068e-06,-166.56,-502.03,-190.63,-535.63,0,0.33,0.027032,0.02939
-14086,-36653,-2.9278,-0.52865,10.88,8.5752,0.0093004,1.7759e-06,-156.78,-285.97,-182.29,-682.15,0,0.33,0.024025,0.027843
-69800,18239,-1.1153,0.099478,10.283,6.1785,0.0094155,2.4598e-06,-164.59,-511.64,-186.05,-521.18,0,0.33,0.027032,0.027843
-62200,19269,-0.78487,1.0117,10.515,6.038,0.009135,2.3561e-06,-168.05,-489.13,-198.08,-547.37,0,0.33,0.027032,0.030936
-73286,44595,0.25946,1.0178,9.8807,3.7514,0.0091356,3.164e-06,-177.04,-538.52,-134.82,-322.52,0,0.33,0.030043,0.030936
-72490,42962,0.10556,0.50904,9.7604,3.7589,0.0092624,3.2012e-06,-175.39,-549.01,-131.33,-322.62,0,0.33,0.030043,0.02939
-1.3961e+05,1.1917e+05,1.8873,0.11516,8.2413,2.4112,0.0092627,3.7e-06,-195.46,-702.4,-101.93,-394.13,0,0.33,0.036078,0.029389
-1.0427e+05,80554,0.92419,0.32584,9.1002,2.8279,0.0092188,3.5432e-06,-185.21,-616.5,-116.26,-344.34,0,0.33,0.033064,0.02939
-1.0521e+05,82338,1.0608,0.88671,9.2337,2.7838,0.0090981,3.5326e-06,-187.05,-608.93,-121.28,-342,0,0.33,0.033064,0.030936
-84058,1.8025e+05,6.3926,0.78489,3.7517,1.4527,0.009307,4.5541e-06,-230.89,-809.85,8.5824,-400.29,0,0.33,0.048155,0.032483
-1.7419e+05,1.9255e+05,5.3813,0.89491,4.99,1.6181,0.0091246,4.2579e-06,-225.07,-827.3,-42.469,-449.74,0,0.33,0.045157,0.032483
-1.518e+05,1.8096e+05,6.5211,1.41,3.8241,1.4292,0.0091216,4.6923e-06,-231.62,-798.94,-34.081,-409.13,0,0.33,0.048155,0.03403
-1.9887e+05,1.9167e+05,5.4791,1.5263,5.0737,1.589,0.0089227,4.3234e-06,-225.91,-814.33,-75.445,-454.2,0,0.33,0.045155,0.03403
-1.2722e+05,1.8707e+05,5.2206,0.25198,4.9039,1.6508,0.0092997,4.2107e-06,-223.78,-829.63,-5.0562,-437.43,0,0.33,0.045159,0.030936
-1.9755e+05,1.8127e+05,4.1447,0.37868,6.1519,1.8513,0.0092239,4.0165e-06,-216.26,-814.83,-55.548,-452.16,0,0.33,0.042158,0.030936
-1.986e+05,1.8658e+05,4.2708,1.014,6.2522,1.8123,0.009022,4.0103e-06,-217.66,-812.73,-83.932,-460.81,0,0.33,0.042152,0.032483
-1.9367e+05,1.8489e+05,4.353,1.6385,6.3404,1.7766,0.0087945,4.0046e-06,-218.57,-799.89,-107.22,-460.89,0,0.33,0.042143,0.03403
-1.6427e+05,1.5457e+05,3.3057,2.3381,7.5936,1.9525,0.0085987,3.7849e-06,-210.06,-734.85,-135.79,-426.08,0,0.33,0.039093,0.035577
-1.8479e+05,1.7832e+05,4.4066,2.2318,6.4055,1.7431,0.0086319,4.0449e-06,-218.96,-780.39,-124.33,-454.48,0,0.33,0.042137,0.035577
